Year,Month,Minimum temperature (Degree C)
2008,1,26.8
2008,1,25.5
2008,1,25.6
2008,1,24.3
2008,1,25.5
2008,1,24.5
2008,1,23.0
2008,1,24.8
2008,1,23.2
2008,1,22.1
2008,1,24.0
2008,1,24.6
2008,1,23.8
2008,1,22.8
2008,2,22.6
2008,2,22.7
2008,2,23.0
2008,2,24.2
2008,2,23.8
2008,2,24.6
2008,2,24.7
2008,2,25.4
2008,2,24.9
2008,2,24.5
2008,2,24.3
2008,2,24.8
2008,2,24.5
2008,2,24.0
2008,2,25.0
2008,2,25.0
2008,2,23.8
2008,2,24.1
2008,2,24.0
2008,2,24.6
2008,2,23.4
2008,2,23.4
2008,2,22.4
2008,2,22.1
2008,2,22.6
2008,2,23.5
2008,2,23.5
2008,2,24.2
2008,2,23.7
2008,3,22.6
2008,3,23.3
2008,3,22.5
2008,3,23.0
2008,3,23.2
2008,3,23.0
2008,3,23.2
2008,3,23.0
2008,3,22.7
2008,3,22.8
2008,3,23.1
2008,3,24.1
2008,3,23.7
2008,3,22.8
2008,3,23.4
2008,3,23.7
2008,3,22.8
2008,3,23.5
2008,3,23.1
2008,3,22.5
2008,3,22.8
2008,3,23.8
2008,3,23.3
2008,3,23.4
2008,3,22.6
2008,3,21.3
2008,3,20.8
2008,3,22.9
2008,3,23.3
2008,3,22.7
2008,3,21.0
2008,4,21.3
2008,4,22.1
2008,4,22.5
2008,4,20.8
2008,4,19.2
2008,4,19.4
2008,4,20.5
2008,4,20.0
2008,4,19.3
2008,4,18.9
2008,4,17.8
2008,4,17.6
2008,4,18.9
2008,4,20.7
2008,4,20.6
2008,4,19.4
2008,4,19.7
2008,4,18.8
2008,4,18.5
2008,4,19.3
2008,4,20.0
2008,4,19.4
2008,4,18.4
2008,4,18.4
2008,4,17.9
2008,4,17.5
2008,4,17.9
2008,4,16.9
2008,4,16.6
2008,4,17.9
2008,5,18.5
2008,5,19.9
2008,5,19.8
2008,5,18.0
2008,5,18.7
2008,5,19.3
2008,5,16.9
2008,5,16.0
2008,5,16.4
2008,5,18.1
2008,5,19.5
2008,5,17.9
2008,5,18.5
2008,5,19.2
2008,5,18.4
2008,5,18.7
2008,5,18.3
2008,5,15.8
2008,5,14.1
2008,5,12.9
2008,5,14.1
2008,5,14.5
2008,5,18.4
2008,5,18.5
2008,5,18.9
2008,5,18.5
2008,5,18.2
2008,5,17.5
2008,5,17.8
2008,5,15.0
2008,5,14.3
2008,6,15.9
2008,6,15.9
2008,6,16.1
2008,6,19.2
2008,6,21.7
2008,6,20.9
2008,6,18.8
2008,6,19.1
2008,6,19.5
2008,6,20.3
2008,6,21.0
2008,6,20.5
2008,6,19.0
2008,6,17.9
2008,6,16.4
2008,6,16.0
2008,6,17.1
2008,6,19.4
2008,6,18.9
2008,6,17.3
2008,6,17.3
2008,6,19.6
2008,6,13.5
2008,6,14.4
2008,6,17.2
2008,6,19.0
2008,6,19.1
2008,6,19.7
2008,6,19.8
2008,6,19.7
2008,7,16.8
2008,7,15.7
2008,7,14.5
2008,7,14.4
2008,7,13.8
2008,7,16.9
2008,7,18.7
2008,7,17.8
2008,7,16.0
2008,7,12.6
2008,7,11.3
2008,7,12.9
2008,7,17.2
2008,7,20.4
2008,7,20.1
2008,7,20.1
2008,7,19.8
2008,7,19.5
2008,7,20.2
2008,7,17.5
2008,7,19.0
2008,7,20.5
2008,7,19.4
2008,7,17.3
2008,7,13.9
2008,7,13.5
2008,7,12.4
2008,7,12.5
2008,7,11.5
2008,7,9.7
2008,7,11.2
2008,8,13.4
2008,8,13.4
2008,8,13.0
2008,8,17.0
2008,8,15.8
2008,8,15.6
2008,8,14.3
2008,8,13.8
2008,8,13.4
2008,8,14.2
2008,8,14.8
2008,8,13.8
2008,8,13.7
2008,8,16.4
2008,8,15.6
2008,8,15.3
2008,8,13.1
2008,8,13.3
2008,8,15.5
2008,8,14.5
2008,8,17.8
2008,8,19.5
2008,8,20.4
2008,8,18.1
2008,8,18.8
2008,8,19.5
2008,8,19.7
2008,8,20.3
2008,8,19.5
2008,8,21.1
2008,8,20.4
2008,9,21.2
2008,9,20.5
2008,9,19.6
2008,9,19.5
2008,9,18.5
2008,9,18.3
2008,9,20.8
2008,9,21.5
2008,9,22.6
2008,9,19.4
2008,9,20.1
2008,9,19.6
2008,9,18.3
2008,9,17.9
2008,9,19.2
2008,9,19.7
2008,9,18.8
2008,9,19.2
2008,9,18.4
2008,9,19.0
2008,9,18.9
2008,9,18.3
2008,9,19.4
2008,9,20.2
2008,9,18.9
2008,9,20.4
2008,9,19.5
2008,9,20.1
2008,9,18.7
2008,9,
2008,10,18.9
2008,10,21.6
2008,10,22.5
2008,10,23.3
2008,10,22.3
2008,10,21.2
2008,10,20.6
2008,10,20.8
2008,10,20.0
2008,10,21.3
2008,10,21.6
2008,10,22.8
2008,10,24.1
2008,10,22.8
2008,10,22.4
2008,10,20.8
2008,10,20.3
2008,10,21.1
2008,10,21.5
2008,10,20.8
2008,10,20.3
2008,10,19.3
2008,10,18.1
2008,10,20.1
2008,10,16.9
2008,10,16.9
2008,10,18.8
2008,10,19.3
2008,10,19.2
2008,10,19.4
2008,10,21.0
2008,11,22.5
2008,11,19.9
2008,11,21.0
2008,11,23.2
2008,11,20.7
2008,11,21.3
2008,11,22.7
2008,11,25.0
2008,11,23.9
2008,11,23.9
2008,11,23.5
2008,11,20.2
2008,11,20.4
2008,11,20.6
2008,11,20.2
2008,11,21.0
2008,11,24.4
2008,11,25.1
2008,11,21.8
2008,11,21.7
2008,11,22.5
2008,11,24.7
2008,11,26.3
2008,11,25.0
2008,11,24.4
2008,11,23.9
2008,11,25.4
2008,11,26.3
2008,11,24.3
2008,11,24.2
2008,12,25.2
2008,12,24.9
2008,12,24.1
2008,12,21.6
2008,12,22.2
2008,12,24.4
2008,12,24.3
2008,12,25.5
2008,12,24.7
2008,12,26.0
2008,12,25.5
2008,12,22.6
2008,12,24.6
2008,12,25.6
2008,12,24.2
2008,12,24.7
2008,12,25.0
2008,12,24.2
2008,12,25.0
2008,12,23.9
2008,12,23.5
2008,12,23.9
2008,12,23.9
2008,12,24.4
2008,12,22.2
2008,12,22.5
2008,12,24.0
2008,12,24.5
2008,12,25.4
2008,12,24.5
2008,12,23.7
2009,1,23.6
2009,1,24.1
2009,1,24.5
2009,1,24.6
2009,1,24.4
2009,1,24.3
2009,1,24.0
2009,1,24.2
2009,1,24.1
2009,1,23.3
2009,1,22.2
2009,1,21.7
2009,1,21.2
2009,1,23.6
2009,1,23.7
2009,1,24.3
2009,1,23.9
2009,1,23.9
2009,1,23.7
2009,1,25.7
2009,1,23.4
2009,1,24.7
2009,1,24.8
2009,1,24.8
2009,1,25.2
2009,1,24.7
2009,1,22.5
2009,1,22.5
2009,1,22.4
2009,1,23.6
2009,1,23.2
2009,2,23.5
2009,2,23.8
2009,2,24.5
2009,2,23.8
2009,2,23.5
2009,2,24.9
2009,2,24.8
2009,2,24.3
2009,2,24.3
2009,2,24.4
2009,2,24.5
2009,2,24.3
2009,2,24.5
2009,2,24.0
2009,2,24.4
2009,2,24.0
2009,2,22.7
2009,2,23.1
2009,2,22.5
2009,2,20.3
2009,2,24.4
2009,2,23.7
2009,2,24.3
2009,2,23.3
2009,2,22.8
2009,2,24.3
2009,2,23.6
2009,2,23.1
2009,3,21.3
2009,3,20.8
2009,3,21.8
2009,3,23.8
2009,3,24.3
2009,3,24.7
2009,3,23.4
2009,3,23.5
2009,3,23.7
2009,3,24.3
2009,3,24.3
2009,3,23.0
2009,3,24.0
2009,3,23.8
2009,3,24.4
2009,3,22.8
2009,3,22.5
2009,3,23.6
2009,3,23.3
2009,3,23.5
2009,3,22.9
2009,3,22.7
2009,3,22.6
2009,3,22.4
2009,3,21.7
2009,3,21.4
2009,3,21.7
2009,3,22.0
2009,3,21.6
2009,3,20.9
2009,3,19.1
2009,4,19.1
2009,4,19.3
2009,4,19.0
2009,4,19.6
2009,4,21.4
2009,4,23.3
2009,4,23.3
2009,4,24.4
2009,4,22.8
2009,4,23.5
2009,4,23.3
2009,4,24.2
2009,4,23.9
2009,4,23.5
2009,4,23.5
2009,4,23.5
2009,4,23.5
2009,4,22.4
2009,4,20.0
2009,4,19.7
2009,4,19.2
2009,4,19.4
2009,4,18.5
2009,4,20.5
2009,4,18.5
2009,4,19.3
2009,4,20.9
2009,4,18.8
2009,4,19.8
2009,4,19.6
2009,5,19.1
2009,5,22.0
2009,5,20.4
2009,5,21.0
2009,5,19.8
2009,5,20.7
2009,5,20.1
2009,5,20.1
2009,5,20.7
2009,5,20.5
2009,5,20.0
2009,5,20.0
2009,5,20.4
2009,5,20.8
2009,5,21.4
2009,5,21.2
2009,5,16.8
2009,5,16.8
2009,5,17.5
2009,5,18.8
2009,5,16.5
2009,5,14.3
2009,5,13.7
2009,5,15.7
2009,5,16.8
2009,5,19.8
2009,5,20.2
2009,5,19.8
2009,5,18.0
2009,5,18.3
2009,5,20.2
2009,6,19.5
2009,6,20.8
2009,6,18.3
2009,6,20.3
2009,6,18.4
2009,6,17.8
2009,6,17.7
2009,6,18.4
2009,6,17.3
2009,6,15.7
2009,6,13.8
2009,6,15.0
2009,6,14.5
2009,6,16.3
2009,6,17.7
2009,6,16.3
2009,6,16.0
2009,6,19.1
2009,6,19.5
2009,6,15.1
2009,6,16.2
2009,6,18.8
2009,6,18.0
2009,6,17.4
2009,6,17.7
2009,6,17.9
2009,6,19.2
2009,6,17.7
2009,6,17.7
2009,6,20.0
2009,7,19.1
2009,7,17.1
2009,7,16.3
2009,7,12.9
2009,7,12.1
2009,7,14.4
2009,7,16.0
2009,7,16.8
2009,7,18.4
2009,7,16.2
2009,7,14.6
2009,7,16.7
2009,7,16.6
2009,7,16.1
2009,7,15.5
2009,7,13.3
2009,7,11.3
2009,7,10.8
2009,7,14.0
2009,7,17.6
2009,7,18.9
2009,7,18.8
2009,7,16.8
2009,7,16.5
2009,7,18.8
2009,7,18.8
2009,7,15.7
2009,7,15.6
2009,7,17.5
2009,7,18.3
2009,7,16.3
2009,8,15.5
2009,8,18.8
2009,8,19.3
2009,8,18.5
2009,8,15.9
2009,8,15.0
2009,8,17.5
2009,8,15.5
2009,8,14.4
2009,8,18.0
2009,8,16.6
2009,8,18.2
2009,8,15.5
2009,8,13.1
2009,8,13.2
2009,8,15.4
2009,8,16.7
2009,8,15.4
2009,8,18.9
2009,8,17.8
2009,8,15.8
2009,8,15.8
2009,8,15.9
2009,8,16.5
2009,8,19.1
2009,8,19.7
2009,8,19.4
2009,8,17.3
2009,8,17.8
2009,8,17.6
2009,8,16.8
2009,9,17.9
2009,9,19.3
2009,9,20.3
2009,9,20.5
2009,9,18.4
2009,9,18.1
2009,9,18.3
2009,9,17.7
2009,9,19.5
2009,9,17.2
2009,9,18.0
2009,9,18.0
2009,9,19.2
2009,9,20.9
2009,9,18.9
2009,9,19.2
2009,9,19.0
2009,9,17.5
2009,9,18.9
2009,9,16.8
2009,9,16.8
2009,9,17.2
2009,9,20.6
2009,9,21.0
2009,9,16.9
2009,9,18.2
2009,9,19.2
2009,9,18.2
2009,9,19.9
2009,9,19.3
2009,10,18.5
2009,10,18.0
2009,10,19.5
2009,10,22.2
2009,10,19.0
2009,10,17.2
2009,10,19.8
2009,10,19.5
2009,10,20.4
2009,10,21.7
2009,10,19.9
2009,10,18.2
2009,10,16.8
2009,10,17.4
2009,10,19.1
2009,10,16.8
2009,10,17.2
2009,10,20.9
2009,10,21.4
2009,10,18.7
2009,10,19.5
2009,10,19.4
2009,10,20.2
2009,10,19.3
2009,10,18.3
2009,10,18.0
2009,10,19.5
2009,10,21.7
2009,10,21.7
2009,10,
2009,10,21.3
2009,11,21.1
2009,11,20.3
2009,11,19.4
2009,11,18.7
2009,11,19.3
2009,11,19.9
2009,11,20.9
2009,11,22.8
2009,11,21.5
2009,11,20.9
2009,11,21.4
2009,11,20.6
2009,11,20.9
2009,11,18.9
2009,11,19.4
2009,11,20.2
2009,11,19.3
2009,11,19.6
2009,11,19.4
2009,11,21.3
2009,11,23.2
2009,11,23.3
2009,11,21.7
2009,11,20.3
2009,11,22.9
2009,11,24.9
2009,11,22.1
2009,11,21.6
2009,11,20.9
2009,11,23.0
2009,12,22.7
2009,12,21.3
2009,12,22.9
2009,12,22.3
2009,12,23.3
2009,12,20.5
2009,12,23.8
2009,12,24.3
2009,12,21.1
2009,12,23.0
2009,12,24.8
2009,12,23.7
2009,12,21.8
2009,12,21.6
2009,12,22.4
2009,12,23.4
2009,12,22.6
2009,12,22.4
2009,12,21.5
2009,12,22.3
2009,12,21.6
2009,12,22.9
2009,12,25.1
2009,12,23.8
2009,12,24.6
2009,12,24.8
2009,12,23.0
2009,12,23.5
2009,12,24.3
2009,12,24.5
2009,12,24.3
2010,1,23.6
2010,1,24.5
2010,1,24.3
2010,1,23.8
2010,1,23.9
2010,1,24.6
2010,1,24.0
2010,1,24.5
2010,1,24.5
2010,1,22.9
2010,1,23.4
2010,1,23.5
2010,1,22.8
2010,1,22.3
2010,1,22.9
2010,1,24.9
2010,1,24.6
2010,1,24.4
2010,1,25.0
2010,1,23.6
2010,1,25.3
2010,1,23.9
2010,1,24.3
2010,1,24.7
2010,1,25.4
2010,1,25.7
2010,1,24.0
2010,1,23.3
2010,1,23.7
2010,1,24.2
2010,1,25.1
2010,2,24.1
2010,2,24.1
2010,2,24.9
2010,2,25.3
2010,2,25.4
2010,2,24.8
2010,2,25.0
2010,2,23.7
2010,2,24.4
2010,2,23.8
2010,2,23.7
2010,2,23.6
2010,2,23.9
2010,2,23.7
2010,2,24.4
2010,2,25.0
2010,2,23.8
2010,2,24.7
2010,2,24.6
2010,2,23.8
2010,2,23.8
2010,2,23.7
2010,2,24.1
2010,2,24.0
2010,2,23.2
2010,2,24.7
2010,2,24.4
2010,2,24.4
2010,3,24.4
2010,3,25.8
2010,3,25.5
2010,3,24.5
2010,3,24.5
2010,3,23.3
2010,3,23.0
2010,3,22.6
2010,3,23.2
2010,3,23.4
2010,3,23.4
2010,3,23.3
2010,3,22.8
2010,3,23.0
2010,3,22.1
2010,3,22.4
2010,3,23.1
2010,3,21.4
2010,3,21.6
2010,3,22.8
2010,3,23.8
2010,3,23.6
2010,3,21.9
2010,3,24.3
2010,3,23.9
2010,3,23.3
2010,3,23.3
2010,3,23.2
2010,3,24.1
2010,3,23.3
2010,3,23.6
2010,4,22.4
2010,4,21.7
2010,4,23.1
2010,4,22.3
2010,4,22.8
2010,4,22.9
2010,4,22.4
2010,4,22.9
2010,4,21.7
2010,4,21.7
2010,4,21.3
2010,4,21.2
2010,4,21.8
2010,4,23.1
2010,4,22.5
2010,4,21.8
2010,4,21.4
2010,4,22.5
2010,4,21.8
2010,4,21.9
2010,4,22.5
2010,4,22.8
2010,4,23.2
2010,4,23.2
2010,4,24.5
2010,4,24.4
2010,4,23.6
2010,4,22.8
2010,4,22.4
2010,4,22.7
2010,5,21.8
2010,5,21.6
2010,5,23.3
2010,5,22.6
2010,5,21.4
2010,5,19.0
2010,5,19.3
2010,5,19.4
2010,5,19.3
2010,5,19.6
2010,5,20.8
2010,5,20.8
2010,5,20.7
2010,5,20.5
2010,5,18.6
2010,5,17.4
2010,5,21.0
2010,5,20.5
2010,5,20.8
2010,5,18.8
2010,5,19.8
2010,5,19.4
2010,5,20.4
2010,5,21.7
2010,5,20.2
2010,5,20.9
2010,5,21.8
2010,5,20.4
2010,5,20.4
2010,5,21.7
2010,5,20.2
2010,6,15.7
2010,6,18.4
2010,6,20.6
2010,6,20.7
2010,6,19.8
2010,6,15.7
2010,6,14.8
2010,6,17.7
2010,6,15.9
2010,6,17.9
2010,6,17.2
2010,6,18.9
2010,6,16.8
2010,6,16.5
2010,6,19.6
2010,6,20.1
2010,6,18.3
2010,6,18.6
2010,6,17.8
2010,6,18.4
2010,6,16.8
2010,6,18.4
2010,6,20.0
2010,6,19.7
2010,6,19.3
2010,6,20.6
2010,6,20.3
2010,6,17.9
2010,6,18.9
2010,6,18.5
2010,7,19.1
2010,7,20.6
2010,7,21.3
2010,7,19.9
2010,7,18.5
2010,7,20.3
2010,7,20.3
2010,7,20.8
2010,7,21.0
2010,7,20.3
2010,7,17.2
2010,7,18.9
2010,7,19.8
2010,7,19.9
2010,7,19.2
2010,7,18.6
2010,7,18.3
2010,7,19.1
2010,7,19.4
2010,7,17.5
2010,7,17.4
2010,7,19.8
2010,7,17.3
2010,7,18.7
2010,7,20.3
2010,7,20.8
2010,7,20.8
2010,7,21.5
2010,7,20.9
2010,7,21.4
2010,7,20.9
2010,8,21.3
2010,8,19.1
2010,8,17.6
2010,8,13.6
2010,8,15.3
2010,8,17.8
2010,8,20.5
2010,8,15.6
2010,8,18.3
2010,8,20.7
2010,8,21.0
2010,8,15.7
2010,8,11.7
2010,8,12.4
2010,8,14.9
2010,8,15.7
2010,8,16.6
2010,8,20.5
2010,8,22.4
2010,8,20.9
2010,8,22.6
2010,8,20.8
2010,8,20.7
2010,8,19.2
2010,8,19.0
2010,8,19.8
2010,8,18.6
2010,8,19.3
2010,8,20.3
2010,8,20.3
2010,8,20.5
2010,9,21.6
2010,9,19.4
2010,9,19.2
2010,9,21.0
2010,9,23.8
2010,9,23.6
2010,9,21.7
2010,9,22.9
2010,9,23.0
2010,9,22.0
2010,9,21.1
2010,9,20.9
2010,9,21.3
2010,9,19.8
2010,9,19.5
2010,9,19.1
2010,9,20.1
2010,9,22.3
2010,9,23.3
2010,9,23.3
2010,9,22.7
2010,9,23.8
2010,9,22.4
2010,9,21.3
2010,9,21.6
2010,9,21.8
2010,9,23.4
2010,9,22.5
2010,9,21.5
2010,9,22.1
2010,10,23.3
2010,10,22.4
2010,10,21.9
2010,10,23.0
2010,10,22.1
2010,10,23.3
2010,10,22.8
2010,10,24.3
2010,10,22.7
2010,10,22.3
2010,10,20.9
2010,10,21.7
2010,10,21.9
2010,10,22.9
2010,10,20.8
2010,10,24.3
2010,10,21.3
2010,10,21.4
2010,10,21.8
2010,10,21.2
2010,10,22.4
2010,10,20.4
2010,10,20.8
2010,10,21.4
2010,10,19.8
2010,10,20.0
2010,10,20.2
2010,10,21.1
2010,10,20.8
2010,10,19.2
2010,10,20.7
2010,11,20.0
2010,11,20.9
2010,11,22.7
2010,11,20.8
2010,11,20.8
2010,11,20.6
2010,11,21.7
2010,11,22.2
2010,11,22.0
2010,11,23.1
2010,11,22.9
2010,11,22.9
2010,11,22.5
2010,11,23.3
2010,11,22.3
2010,11,22.9
2010,11,21.5
2010,11,23.3
2010,11,22.7
2010,11,22.8
2010,11,22.7
2010,11,22.9
2010,11,22.9
2010,11,21.9
2010,11,22.5
2010,11,22.6
2010,11,22.8
2010,11,22.6
2010,11,22.7
2010,11,22.5
2010,12,22.7
2010,12,23.3
2010,12,24.2
2010,12,22.2
2010,12,23.5
2010,12,24.4
2010,12,24.3
2010,12,24.3
2010,12,24.6
2010,12,24.6
2010,12,24.1
2010,12,23.9
2010,12,23.7
2010,12,24.2
2010,12,
2010,12,24.2
2010,12,24.2
2010,12,24.8
2010,12,25.4
2010,12,25.9
2010,12,24.7
2010,12,23.4
2010,12,22.8
2010,12,23.1
2010,12,23.5
2010,12,24.3
2010,12,24.6
2010,12,25.6
2010,12,24.8
2010,12,24.3
2010,12,25.3
2011,1,25.4
2011,1,23.6
2011,1,23.9
2011,1,22.9
2011,1,22.8
2011,1,24.2
2011,1,23.9
2011,1,24.4
2011,1,25.3
2011,1,23.3
2011,1,24.6
2011,1,22.9
2011,1,24.4
2011,1,23.8
2011,1,24.7
2011,1,23.8
2011,1,24.3
2011,1,23.9
2011,1,24.3
2011,1,24.3
2011,1,24.0
2011,1,23.5
2011,1,23.3
2011,1,22.8
2011,1,20.8
2011,1,21.4
2011,1,23.1
2011,1,24.5
2011,1,23.1
2011,1,23.9
2011,1,23.2
2011,2,24.6
2011,2,25.8
2011,2,
2011,2,23.9
2011,2,24.2
2011,2,24.4
2011,2,23.1
2011,2,23.7
2011,2,23.5
2011,2,24.7
2011,2,23.0
2011,2,22.9
2011,2,22.9
2011,2,23.2
2011,2,22.9
2011,2,22.9
2011,2,22.6
2011,2,23.5
2011,2,23.7
2011,2,24.1
2011,2,23.6
2011,2,23.7
2011,2,24.3
2011,2,23.3
2011,2,23.8
2011,2,24.1
2011,2,23.5
2011,2,23.6
2011,3,23.3
2011,3,23.8
2011,3,23.4
2011,3,24.3
2011,3,24.8
2011,3,25.0
2011,3,23.9
2011,3,23.3
2011,3,23.0
2011,3,22.8
2011,3,22.6
2011,3,22.6
2011,3,21.9
2011,3,21.9
2011,3,23.3
2011,3,24.2
2011,3,24.9
2011,3,24.7
2011,3,23.7
2011,3,24.6
2011,3,23.8
2011,3,23.6
2011,3,23.9
2011,3,24.3
2011,3,24.3
2011,3,23.9
2011,3,22.6
2011,3,22.9
2011,3,23.7
2011,3,22.8
2011,3,23.5
2011,4,24.5
2011,4,23.4
2011,4,21.8
2011,4,21.9
2011,4,22.3
2011,4,22.2
2011,4,22.5
2011,4,22.6
2011,4,22.5
2011,4,22.7
2011,4,21.2
2011,4,21.3
2011,4,20.3
2011,4,19.9
2011,4,19.8
2011,4,19.8
2011,4,20.6
2011,4,21.4
2011,4,22.7
2011,4,22.9
2011,4,20.9
2011,4,20.7
2011,4,19.8
2011,4,21.3
2011,4,21.6
2011,4,22.6
2011,4,20.9
2011,4,19.7
2011,4,19.4
2011,4,19.3
2011,5,18.4
2011,5,19.2
2011,5,19.7
2011,5,19.8
2011,5,20.1
2011,5,17.1
2011,5,17.6
2011,5,19.8
2011,5,20.9
2011,5,19.3
2011,5,14.8
2011,5,15.2
2011,5,12.1
2011,5,12.8
2011,5,15.3
2011,5,17.4
2011,5,19.7
2011,5,19.4
2011,5,19.8
2011,5,19.9
2011,5,20.1
2011,5,21.3
2011,5,20.8
2011,5,21.2
2011,5,16.1
2011,5,11.9
2011,5,12.4
2011,5,14.3
2011,5,16.8
2011,5,16.5
2011,5,15.4
2011,6,12.7
2011,6,12.1
2011,6,12.6
2011,6,13.8
2011,6,14.2
2011,6,16.9
2011,6,16.9
2011,6,19.9
2011,6,20.4
2011,6,20.8
2011,6,19.8
2011,6,16.5
2011,6,13.1
2011,6,13.9
2011,6,12.4
2011,6,10.9
2011,6,11.4
2011,6,11.1
2011,6,10.1
2011,6,11.9
2011,6,13.0
2011,6,12.5
2011,6,12.5
2011,6,15.0
2011,6,15.5
2011,6,18.7
2011,6,18.8
2011,6,19.2
2011,6,19.5
2011,6,18.8
2011,7,18.3
2011,7,17.3
2011,7,17.2
2011,7,17.7
2011,7,14.5
2011,7,13.0
2011,7,14.5
2011,7,14.6
2011,7,15.2
2011,7,15.3
2011,7,13.9
2011,7,13.5
2011,7,17.4
2011,7,19.2
2011,7,20.9
2011,7,19.1
2011,7,
2011,7,18.5
2011,7,15.1
2011,7,14.1
2011,7,14.7
2011,7,10.9
2011,7,10.6
2011,7,10.4
2011,7,12.5
2011,7,15.8
2011,7,17.8
2011,7,14.7
2011,7,18.6
2011,7,18.3
2011,7,15.7
2011,8,14.6
2011,8,13.9
2011,8,16.7
2011,8,17.4
2011,8,17.6
2011,8,18.2
2011,8,17.4
2011,8,16.6
2011,8,14.1
2011,8,11.8
2011,8,12.4
2011,8,13.8
2011,8,13.2
2011,8,15.1
2011,8,16.0
2011,8,17.0
2011,8,16.6
2011,8,16.5
2011,8,14.0
2011,8,10.9
2011,8,14.4
2011,8,14.3
2011,8,14.8
2011,8,16.2
2011,8,17.1
2011,8,17.9
2011,8,19.1
2011,8,21.8
2011,8,20.4
2011,8,20.4
2011,8,21.6
2011,9,20.7
2011,9,20.1
2011,9,18.1
2011,9,19.1
2011,9,18.3
2011,9,16.7
2011,9,16.9
2011,9,15.6
2011,9,16.8
2011,9,16.3
2011,9,12.5
2011,9,12.6
2011,9,14.9
2011,9,15.1
2011,9,17.8
2011,9,18.8
2011,9,15.9
2011,9,17.8
2011,9,18.2
2011,9,20.1
2011,9,19.6
2011,9,18.4
2011,9,20.3
2011,9,18.8
2011,9,16.9
2011,9,16.2
2011,9,16.8
2011,9,19.4
2011,9,17.8
2011,9,18.9
2011,10,19.9
2011,10,16.3
2011,10,15.9
2011,10,19.2
2011,10,18.8
2011,10,19.1
2011,10,18.8
2011,10,20.1
2011,10,20.9
2011,10,18.5
2011,10,19.9
2011,10,21.7
2011,10,19.9
2011,10,21.3
2011,10,22.9
2011,10,22.1
2011,10,22.9
2011,10,22.9
2011,10,21.0
2011,10,20.3
2011,10,21.3
2011,10,21.6
2011,10,20.4
2011,10,20.9
2011,10,21.6
2011,10,20.3
2011,10,20.8
2011,10,21.6
2011,10,20.6
2011,10,21.0
2011,10,21.8
2011,11,21.1
2011,11,22.9
2011,11,20.6
2011,11,20.2
2011,11,21.1
2011,11,23.2
2011,11,21.7
2011,11,21.8
2011,11,21.7
2011,11,22.8
2011,11,22.9
2011,11,20.9
2011,11,22.7
2011,11,20.4
2011,11,21.9
2011,11,21.0
2011,11,21.4
2011,11,21.4
2011,11,22.4
2011,11,23.8
2011,11,21.2
2011,11,22.2
2011,11,22.8
2011,11,24.2
2011,11,24.2
2011,11,25.8
2011,11,22.5
2011,11,22.0
2011,11,23.7
2011,11,23.7
2011,12,23.3
2011,12,23.6
2011,12,23.8
2011,12,22.8
2011,12,23.8
2011,12,23.8
2011,12,23.7
2011,12,23.7
2011,12,22.6
2011,12,25.6
2011,12,25.6
2011,12,25.1
2011,12,24.6
2011,12,25.8
2011,12,24.8
2011,12,23.3
2011,12,23.8
2011,12,23.5
2011,12,22.9
2011,12,23.1
2011,12,22.8
2011,12,22.8
2011,12,23.1
2011,12,22.9
2011,12,23.8
2011,12,24.8
2011,12,25.2
2011,12,23.5
2011,12,22.9
2011,12,21.8
2011,12,24.0
2012,1,23.3
2012,1,21.7
2012,1,21.3
2012,1,21.9
2012,1,21.7
2012,1,19.6
2012,1,21.8
2012,1,23.3
2012,1,23.8
2012,1,23.6
2012,1,23.1
2012,1,22.9
2012,1,23.6
2012,1,24.6
2012,1,24.6
2012,1,23.4
2012,1,23.7
2012,1,23.0
2012,1,23.1
2012,1,23.3
2012,1,24.7
2012,1,24.4
2012,1,23.4
2012,1,23.6
2012,1,22.9
2012,1,23.4
2012,1,24.4
2012,1,25.2
2012,1,24.8
2012,1,25.9
2012,1,24.8
2012,2,25.3
2012,2,25.1
2012,2,25.1
2012,2,21.8
2012,2,22.4
2012,2,23.8
2012,2,24.3
2012,2,25.6
2012,2,25.2
2012,2,23.6
2012,2,24.0
2012,2,23.7
2012,2,23.6
2012,2,23.3
2012,2,23.4
2012,2,23.8
2012,2,24.0
2012,2,23.6
2012,2,24.4
2012,2,23.1
2012,2,23.8
2012,2,22.6
2012,2,24.8
2012,2,23.1
2012,2,23.8
2012,2,23.8
2012,2,23.2
2012,2,23.3
2012,2,23.8
2012,3,24.1
2012,3,23.7
2012,3,23.6
2012,3,24.1
2012,3,24.1
2012,3,23.9
2012,3,22.9
2012,3,24.8
2012,3,23.9
2012,3,23.8
2012,3,22.8
2012,3,22.4
2012,3,23.4
2012,3,23.0
2012,3,23.3
2012,3,23.8
2012,3,23.7
2012,3,24.3
2012,3,24.2
2012,3,24.6
2012,3,25.1
2012,3,24.3
2012,3,24.4
2012,3,24.3
2012,3,23.8
2012,3,24.2
2012,3,23.3
2012,3,21.6
2012,3,22.2
2012,3,20.7
2012,3,20.2
2012,4,20.1
2012,4,19.6
2012,4,19.3
2012,4,17.7
2012,4,19.2
2012,4,20.3
2012,4,20.8
2012,4,20.0
2012,4,19.6
2012,4,20.2
2012,4,21.4
2012,4,22.1
2012,4,22.5
2012,4,21.8
2012,4,22.7
2012,4,22.5
2012,4,21.9
2012,4,22.2
2012,4,21.4
2012,4,22.0
